Pen,B Vmin,B Vmax,B VminVmax,Max PLosses,Min PLosses,Energy Losses,Min Fluxo Subestacao
100,0,0,0,152.16437878615054,25.188116294530328,1077.521856276697,-388.18184655541825
0,0,0,0,176.76235791172167,25.46960130431744,1159.2542170371787,1662.6834076801754
10,0,0,0,172.7118838166802,25.50006243169095,1137.9738828320972,1577.4917856608943
20,0,0,0,170.30241381315466,24.99841603279508,1124.1540477424483,1471.132303700936
30,0,0,0,166.0077946445008,25.562641181268567,1117.7594672346352,1364.7043920632204
40,0,0,0,160.3761123157463,24.047065484052048,1096.3407733065542,1258.3047684073351
50,0,0,0,165.23116583685223,24.537126097164883,1112.901525556951,1039.8561505107673
60,0,0,0,159.42357403778675,23.065135406897344,1074.8949295474633,482.97332407103374
70,0,0,0,157.6714178725467,22.86390021219462,1072.202979936481,96.5383426159779
80,0,0,0,155.10735848995563,25.558403787553683,1106.560641573652,275.02139831872324
90,0,0,0,161.71516101922802,25.618659567406887,1103.1549696484076,380.62380100901765
100,0,0,0,152.45013223889663,25.06753199110311,1130.259591714711,85.52674735832183
0,0,0,0,176.76235791172167,25.46960130431744,1159.2542170371787,1662.6834076801754
10,0,0,0,174.17370972612017,25.489899897140198,1145.3395107571735,1577.5530754908066
20,0,0,0,170.73161967821446,25.518946760834044,1133.4366680035819,1471.144244128075
30,0,0,0,170.36025201191015,25.52581244365948,1140.9362552197758,1364.8725811677725
40,0,0,0,165.09333569235753,24.553811943831047,1099.0501760269774,1258.4220484441505
50,0,0,0,162.02569467448538,23.213598489503884,1077.15220224968,835.4362792286394
60,0,0,0,161.54314863874225,25.6045018029674,1102.7657199899934,807.2444545491219
70,0,0,0,160.48769721086407,23.757876782345903,1083.4801097605002,63.196535057303834
80,0,0,0,155.45024735388506,25.574466577306033,1087.1985638983454,228.8544355201832
90,0,0,0,152.8193621030998,22.37013182714871,1057.84069382001,-468.66267150962614
100,0,0,0,156.6834221230184,25.65664834706609,1101.5316540905956,225.57145291429993
0,0,0,0,176.76235791172167,25.46960130431744,1159.2542170371787,1662.6834076801754
10,0,0,0,175.73608012805605,25.47722674189616,1152.816398115752,1577.6299934005433
20,0,0,0,170.3861327595549,25.362675462054202,1131.654352120505,1471.135360751528
30,0,0,0,169.02796021901182,25.53284619782913,1135.2984537474058,1364.8240440502127
40,0,0,0,162.17929712866132,24.39587282496125,1092.6051433762634,1258.3438594099566
50,0,0,0,158.46412604857636,23.537552776615772,1077.1694065761315,786.035821427849
60,0,0,0,159.785266008919,25.62804391390246,1119.9848754012555,1067.0080057754571
70,0,0,0,156.34094614837306,22.973186416224088,1077.142513235249,99.97490478881177
80,0,0,0,154.50279913797115,22.499224610622026,1057.5266642980018,-237.64743096752997
90,0,0,0,158.56653042529814,22.75673824513012,1065.8958634149417,-244.8250606428172
100,0,0,0,151.1892339168728,25.037239145763408,1109.1490500912857,-312.36671296295185
0,0,0,0,176.76235791172167,25.46960130431744,1159.2542170371787,1662.6834076801754
10,0,0,0,174.60378790312276,25.487645096893335,1148.7195730067065,1577.5697708935227
20,0,0,0,170.2464752563178,25.163269671728834,1126.8711718781663,1471.130388933925
30,0,0,0,164.8103053924338,25.570349064148985,1124.798439792163,1364.6647279397303
40,0,0,0,169.24609810687366,25.533171702431957,1118.8615909495732,1258.5761420062656
50,0,0,0,158.83058338193857,25.63771917128243,1122.4105166732725,1152.0172730516247
60,0,0,0,161.51543024378992,23.514619141283422,1081.9863811476964,554.3660205383106
70,0,0,0,157.89705993087023,22.905664555483753,1069.354501224024,118.49654442828188
80,0,0,0,157.69835199340494,25.651146644581154,1098.1291896724128,718.4050493619437
90,0,0,0,161.87998275417263,25.612717375134974,1113.0519484858114,375.5617278409827
100,0,0,0,151.35441490964192,25.044904120430182,1103.5322695887776,136.42063496901113
0,0,0,0,176.76235791172167,25.46960130431744,1159.2542170371787,1662.6834076801754
10,0,0,0,173.3532809190963,25.49626730596093,1147.3214585598378,1577.5160013424054
20,0,0,0,173.87669383146132,25.251498807346294,1131.9425207531926,1471.2820228816859
30,0,0,0,166.72569299725657,24.82906534365439,1108.0796327025892,1364.7244800796109
40,0,0,0,162.55420387639936,25.273521720208755,1120.3499481392696,1258.3569248980625
50,0,0,0,166.15604050245312,25.565558339641633,1121.4017054922747,1152.2013309113902
60,0,0,0,164.01946886846,25.585655395378687,1111.8502489770954,875.5936890177674
70,0,0,0,161.84328789735594,25.611695944495,1104.9260415007777,580.9742400384174
80,0,0,0,156.96372158718034,25.65825095706577,1102.8974164159176,595.1870516990291
90,0,0,0,154.0265573657915,25.475981106506733,1123.026982466904,475.0386956050567
100,0,0,0,154.23523146308546,25.3867821018974,1122.3941555526067,231.99720253338216
0,0,0,0,176.76235791172167,25.46960130431744,1159.2542170371787,1662.6834076801754
10,0,0,0,173.64098727815986,25.49458257867422,1143.070782772189,1577.5266924055052
20,0,0,0,172.19201059965422,25.07698024493355,1130.839383525858,1471.2050574922139
30,0,0,0,176.12825787708104,25.47496269440495,1139.7300011831478,1365.1467195010666
40,0,0,0,163.9493019067407,24.200927904614062,1095.8008047194098,1173.1628038949673
50,0,0,0,163.34887944740802,25.591570044732393,1125.052373126734,1152.1059316860415
60,0,0,0,162.74502642276005,23.80689035966292,1090.0437194535937,567.779300377147
70,0,0,0,156.88882994791564,25.664285614305452,1088.3068935824879,513.5951500562809
80,0,0,0,157.40569530151149,23.643219805344497,1094.0681599170289,65.06798045592747
90,0,0,0,154.49214457584534,22.251254999175046,1054.6188555363187,-599.5677449808828
100,0,0,0,153.27016586387612,25.405209055212975,1101.4180292071394,-350.4749600652876
0,0,0,0,176.76235791172167,25.46960130431744,1159.2542170371787,1662.6834076801754
10,0,0,0,176.07667978087622,25.47569738826037,1155.9254428131633,1577.6436104350653
20,0,0,0,171.59979340444318,25.514836566413404,1140.139550511619,1471.175764040023
30,0,0,0,167.83601497074915,24.17240606678035,1103.5326629483993,1364.774404283602
40,0,0,0,161.13770691588957,23.8707678582356,1097.0246459066348,1258.3058638056066
50,0,0,0,162.46089548195633,25.594276942644022,1114.5647141839868,1152.0882834101549
60,0,0,0,160.2633700249885,23.30204673253528,1086.291323602212,654.6977552952926
70,0,0,0,162.38762439715524,23.570724230088818,1080.3925399771038,45.14743791695722
80,0,0,0,157.28075210008882,22.907217957421956,1069.180157395706,78.29430655591031
90,0,0,0,156.34735475234666,22.229256812160813,1050.541629685267,-606.6709625752497
100,0,0,0,153.8637318489857,22.879110606883177,1069.684206316638,-1047.0962728454497
0,0,0,0,176.76235791172167,25.46960130431744,1159.2542170371787,1662.6834076801754
