Pen,B Vmin,B Vmax,B VminVmax,Max PLosses,Min PLosses,Energy Losses,Min Fluxo Subestacao
90,0,0,0,170.34093112236764,22.044579503022096,1078.6838268028228,-2111.916806790513
100,0,0,0,171.46595961545756,21.912822536374122,1090.4000510813519,-2435.5895121967537
0,0,0,0,176.76235791172167,25.46960130431744,1159.2542170371787,1662.6834076801754
10,0,0,0,176.26582807301207,25.47420042778215,1148.135899654258,1641.4023157287315
20,0,0,0,176.76222151849842,24.398549815856075,1125.2606314781751,1521.6303287150888
30,0,0,0,174.48806942776488,25.48794156677626,1117.735825525432,1264.7204917362353
40,0,0,0,173.7239251687248,23.704760380121943,1101.6578286354352,381.815161582647
50,0,0,0,171.1748049135943,25.51362073146618,1112.187690285096,330.0242505598824
60,0,0,0,170.63098189690066,23.455523652774303,1084.4059137898932,-511.331712205269
70,0,0,0,175.82633717141607,22.822012033947153,1098.4691792893177,-1045.5535525827395
80,0,0,0,170.11841842355628,25.52182017374325,1085.0571785574055,-453.03124760514334
90,0,0,0,172.1871898358384,22.052956019875325,1083.88722884021,-2095.967207150949
100,0,0,0,167.06173566376853,22.186500346759995,1071.079895148167,-2616.327605688129
0,0,0,0,176.76235791172167,25.46960130431744,1159.2542170371787,1662.6834076801754
10,0,0,0,176.36093377438579,25.473103211023414,1147.6973782570387,1641.4081662715416
20,0,0,0,176.0141810500337,25.14258407101281,1136.603372482559,1615.0302213089626
30,0,0,0,174.44451359845337,23.812634804424718,1109.6061490027623,982.3287332797121
40,0,0,0,172.86075757880826,25.499288772651514,1102.9415217428075,792.0673783449643
50,0,0,0,173.2126018968393,22.687466076347853,1089.794617896036,-4.326317985908187
60,0,0,0,171.64555487153174,25.510212932342956,1098.998836555896,282.701300171863
70,0,0,0,171.8167204796963,22.197331042056824,1086.7966843291204,-920.3878267406999
80,0,0,0,173.35487850490597,25.496317025592063,1098.7720608412499,-974.5057222552556
90,0,0,0,171.60406722444554,22.016294392181663,1095.1108563599266,-2320.2220583610842
100,0,0,0,169.92060326444656,25.525765170420822,1093.252022034664,-1211.2984121083352
0,0,0,0,176.76235791172167,25.46960130431744,1159.2542170371787,1662.6834076801754
10,0,0,0,175.6778531129229,25.477375600317554,1146.3854737633,1641.3783226282208
20,0,0,0,176.29260106509116,25.47371635638846,1146.3759767340318,1620.1546661698287
30,0,0,0,174.64218977361895,23.980842798015473,1113.4071955585423,993.0004101006726
40,0,0,0,173.08540498218795,25.49797235483844,1121.1062764075123,1055.1709596393566
50,0,0,0,172.39470342822776,23.33914820461429,1097.5529976060707,191.19490135016642
60,0,0,0,173.21380998088836,22.55347642323266,1086.1833315358165,-748.8904361441124
70,0,0,0,173.4132800090044,25.49507176325417,1104.6587985379367,41.96165604757684
80,0,0,0,169.0911519010996,22.366063250454754,1077.614773639521,-1856.6278015194764
90,0,0,0,167.97130619513376,24.71279345802786,1078.3291744608068,-1528.5569750750694
100,0,0,0,168.4765288486901,24.6043874473583,1078.394521700914,-1951.901867981201
0,0,0,0,176.76235791172167,25.46960130431744,1159.2542170371787,1662.6834076801754
10,0,0,0,175.67374460849894,25.47739445792456,1140.4252421368528,1641.378271355303
20,0,0,0,174.76105348153808,25.48450425926398,1126.8699054625638,1620.083797732789
30,0,0,0,173.86911263075555,25.491344867323022,1122.3567288962852,1289.2061324601304
40,0,0,0,172.82842810796876,23.654913195775627,1094.3645150428629,530.4904694866345
50,0,0,0,171.9165700860858,22.620844156826927,1091.875002874532,102.85423188311083
60,0,0,0,172.07313580512127,22.404923380723552,1080.8129373169438,-733.6198163127264
70,0,0,0,171.06235483623888,25.51267791928695,1088.7189988773325,-600.8507292031429
80,0,0,0,172.38988368040407,25.505004303533614,1096.2955233157186,-498.4156517785493
90,0,0,0,169.02191824018962,25.53200527396744,1086.7228810507365,-686.0330827980704
100,0,0,0,167.2701141790093,22.345560152728797,1093.0411563991595,-2235.282180353427
0,0,0,0,176.76235791172167,25.46960130431744,1159.2542170371787,1662.6834076801754
10,0,0,0,175.69055405735423,25.346520577194774,1139.389680434707,1641.378799047815
20,0,0,0,175.85172917495586,24.862540540333054,1124.1307635857006,1576.6243230985856
30,0,0,0,173.68381865995866,23.514969864842474,1105.8245753830388,1122.3771939588169
40,0,0,0,173.825951260013,25.4937244461297,1113.0230549446117,1155.4560019011874
50,0,0,0,172.90402435060878,25.501756276106676,1102.4901626873025,341.1511163298407
60,0,0,0,173.25104382793472,25.498527781805127,1095.6450759710663,-68.80518836347467
70,0,0,0,171.41404496575126,22.036299231126943,1079.6932739229446,-1227.9889194388288
80,0,0,0,169.46421465809811,22.063427453113203,1081.4598661918428,-1409.8122898491781
90,0,0,0,168.51747179230816,21.956270428114543,1071.2710090739229,-2100.4159990208886
100,0,0,0,170.66617633601788,22.361160627818432,1078.260184231899,-2614.957970621817
0,0,0,0,176.76235791172167,25.46960130431744,1159.2542170371787,1662.6834076801754
10,0,0,0,176.28923394295668,25.473781510351625,1149.2383640434061,1641.4041539791363
20,0,0,0,175.12399550059862,25.482108503812757,1135.6616526398868,1620.0999306547926
30,0,0,0,175.394456944915,24.135562224458734,1115.9718532024153,1064.8083675453493
40,0,0,0,174.89893619393516,25.484744067308597,1114.7816693143986,791.4048973116406
50,0,0,0,173.80700932135247,22.62873753097776,1096.3593389859059,111.01648137273801
60,0,0,0,174.74858406541682,22.89556144279909,1095.782436538488,-746.1524286093926
70,0,0,0,171.8844645303575,25.50720349800762,1095.8915201610423,40.921775102496646
80,0,0,0,172.6591346884724,25.50459006878916,1096.9540740202376,-501.88728268710616
90,0,0,0,172.29386891889888,22.261009968065846,1082.2559167814534,-2102.868340177717
100,0,0,0,172.17242450923357,25.507433749906514,1090.645421767601,-1068.1613833639908
0,0,0,0,176.76235791172167,25.46960130431744,1159.2542170371787,1662.6834076801754
10,0,0,0,176.27692909344677,25.474112958042657,1143.5897163750265,1641.4027327575475
20,0,0,0,175.1867439379579,25.481989356641062,1131.2008538778662,1620.101685097639
30,0,0,0,173.68037261259897,24.138215730793107,1104.8102227109523,1065.7122691893899
40,0,0,0,173.49330386860353,25.49538271096735,1114.3790880049542,1068.0044610623022
50,0,0,0,172.71668586847912,25.503079095208516,1107.2930864151645,716.0935015434425
60,0,0,0,173.09382715196423,25.501530214657695,1109.2769971758223,316.3362124169073
70,0,0,0,171.13602462489922,22.22297004817647,1087.5455648642228,-1223.0289009433832
80,0,0,0,170.7416534909455,25.346885787084137,1087.228475421883,-1069.0479616867476
90,0,0,0,171.59440968503515,25.513592668264085,1090.6347788258572,-896.3835573306216
100,0,0,0,169.7298205837392,21.904426918270588,1084.9673531663968,-2970.871350367728
0,0,0,0,176.76235791172167,25.46960130431744,1159.2542170371787,1662.6834076801754
10,0,0,0,176.27787824384936,25.474036509089352,1145.9844151414936,1641.403039067537
20,0,0,0,174.677732394933,24.346849370534933,1115.1352267930226,1506.5918409290346
30,0,0,0,174.09766780042247,25.489926094478594,1124.1394957154248,1524.897583438888
40,0,0,0,173.77229964781534,25.492327186478306,1111.6703742054738,773.961108415052
50,0,0,0,174.7259956861414,25.484636165162417,1110.940664328103,394.03885366250887
60,0,0,0,173.97875416854,22.307009106274883,1095.076784894931,-414.74871614731813
70,0,0,0,172.5443659969881,25.354004701885565,1093.7718433539028,-611.9358196697714
80,0,0,0,171.1607184240593,25.51282570418356,1093.2650797847518,-323.9608916072405
90,0,0,0,168.16398020878435,25.539557174391373,1079.2512904265727,-690.7934501307536
100,0,0,0,165.8569127094703,25.559562998005866,1072.7063822562811,-1958.7057642633022
0,0,0,0,176.76235791172167,25.46960130431744,1159.2542170371787,1662.6834076801754
10,0,0,0,176.32592554584443,25.473411715486822,1146.9196789964112,1641.406292701387
20,0,0,0,174.76770690249342,24.590119163192938,1119.504738040697,1524.4551065346104
30,0,0,0,173.8537618896095,25.49164043655761,1126.8949369446307,1458.1863264530616
40,0,0,0,173.86799922517312,22.912977945640012,1098.2729989157199,602.3009181444276
