Pen,B Vmin,B Vmax,B VminVmax,Max PLosses,Min PLosses,Energy Losses,Min Fluxo Subestacao
40,0,0,0,50.37920421083877,26.288611532432824,307.8820126821211,-284.76785118424755
50,0,0,0,59.33042650807284,26.288611532432824,378.02527056671045,-1823.0492257718895
60,0,0,0,55.32430092553111,26.288611532432824,351.20409897569664,-2039.1190841931336
70,0,0,0,73.56861602746616,26.288611532432824,451.9391542864681,-3962.767845018046
80,0,0,0,97.85776619790998,26.288611532432824,560.7142250663343,-4897.161076437375
90,0,0,0,81.77188513856261,26.288611532432824,476.46008602054394,-4416.964887938162
100,0,0,0,143.30636243362818,26.288611532432824,756.5985800957857,-6662.918300619424
0,0,0,0,52.95601865552929,26.288611532432824,313.57865157713286,2014.1208312899014
10,0,0,0,51.34460322181703,26.288611532432824,305.3637378051788,1753.6445570494404
20,0,0,0,49.79348164927213,25.094776193329068,300.8513553975902,382.51473693818485
30,0,0,0,49.83569581196107,26.288611532432824,303.6192299299238,-160.30746855537208
40,0,0,0,61.569632180973656,27.34646702221784,408.5947081599208,-1594.1714599964357
50,0,0,0,84.85159780588202,28.469684459970658,518.7006510021589,-2972.588486047195
60,0,0,0,56.878756709736656,26.288611532432824,363.5142593239833,-2044.4178723743034
70,0,0,0,78.71158386013074,27.6547654913916,480.8120566457617,-4432.530347670082
80,0,0,0,105.9821808888991,27.654841775018454,608.0600845799426,-5433.375233570147
90,0,0,0,127.52470488152647,33.86932187824485,738.671047593709,-6873.738861831354
100,0,0,0,173.4976909438667,27.654615592711078,925.9822240455276,-7394.418810292078
0,0,0,0,52.95601865552929,26.288611532432824,313.57865157713286,2014.1208312899014
10,0,0,0,50.49648397591955,26.288611532432824,301.74187878609416,1814.3747298571627
20,0,0,0,49.872563277930254,26.288611532432824,299.27692033470237,1182.3702569707411
30,0,0,0,50.36226011958804,24.99631424718825,305.89238611402607,-476.94259969048403
40,0,0,0,58.64338795655069,27.636736097150052,393.5057947005628,-1636.283963217359
50,0,0,0,53.104301136434806,26.288611532432824,335.3383306981491,-2069.4413212066493
60,0,0,0,57.00195217601715,26.288611532432824,363.3797170455318,-2963.1031471277133
70,0,0,0,99.06780972992078,29.32451561324877,587.6773735264422,-5248.254649400149
80,0,0,0,92.25047084336454,26.288611532432824,530.7618527431724,-4816.396556269673
90,0,0,0,97.80567695486374,26.288611532432824,560.0555071022577,-5841.142213252943
100,0,0,0,96.57092545439065,26.288611532432824,538.8305658366062,-5194.443944784443
0,0,0,0,52.95601865552929,26.288611532432824,313.57865157713286,2014.1208312899014
10,0,0,0,50.17941002885559,25.414807081969094,297.8598614933004,1378.1492430893486
20,0,0,0,49.70257344204536,25.066336272716022,298.73208918583805,526.1393452412531
30,0,0,0,50.11295931692482,25.01993390126631,305.74955909289093,-609.449561448794
40,0,0,0,50.267817360459816,26.288611532432824,306.41320051571586,-282.5223048507214
50,0,0,0,52.255276723217214,26.288611532432824,322.8835825000215,-1274.823497713488
60,0,0,0,72.9384660577265,27.654758068870738,461.385036278504,-3696.8118034993486
70,0,0,0,81.43151439429082,26.288611532432824,483.1445539262836,-3905.9690978061985
80,0,0,0,130.8641365601882,30.82366435696786,725.8566760684507,-5681.396209390897
90,0,0,0,112.25646990131655,26.288611532432824,617.9871606063148,-5402.235001422865
100,0,0,0,143.84398827166638,26.288611532432824,767.3996509426844,-6739.19096322695
0,0,0,0,52.95601865552929,26.288611532432824,313.57865157713286,2014.1208312899014
10,0,0,0,50.37528755862644,26.288611532432824,300.622676418211,1574.9846306160182
20,0,0,0,49.6199573367689,25.031656389861354,298.7316757182309,513.2548645688108
30,0,0,0,50.83677759019324,25.08012978968746,309.4602708882059,-493.6673250569768
40,0,0,0,52.83286129947836,25.569627746148935,338.7490102936539,-1401.1607146815786
50,0,0,0,76.5885259209059,28.307093333109304,478.2720369342246,-3040.229102821628
60,0,0,0,69.60822265485379,27.65474696462947,445.12964731571924,-3692.9315598857
70,0,0,0,58.24364803384541,26.288611532432824,366.95328274080475,-2853.0947394018103
80,0,0,0,76.73314049979953,26.288611532432824,455.23886060383506,-3635.7606664291206
90,0,0,0,117.07760648360878,29.684272463543007,660.1344974287348,-6733.130689025197
100,0,0,0,132.02032893328706,26.288611532432824,706.5028754393503,-6683.040608046807
0,0,0,0,52.95601865552929,26.288611532432824,313.57865157713286,2014.1208312899014
10,0,0,0,50.53656535188105,25.378109237644967,299.1448603014768,1358.034655878391
20,0,0,0,50.09121369060387,25.02621821642582,301.78658539989004,332.51909972366633
30,0,0,0,50.26613971853536,26.288611532432824,306.8576356630746,450.55206100054033
40,0,0,0,57.04534452228237,25.343379305412107,361.4348724346394,-1523.084162882419
50,0,0,0,55.235708193057114,26.030198674474754,356.2973970831143,-2664.43948046863
60,0,0,0,77.66539914113112,27.654764741888574,476.03586982433023,-3414.4945208920612
70,0,0,0,64.47206036548452,26.288611532432824,403.10840657560755,-2825.6009372457906
80,0,0,0,113.11721103151942,29.44047510244572,641.6772563884805,-5694.42915880893
90,0,0,0,174.85570355123303,27.65461593858778,958.685981763549,-6716.293664118625
100,0,0,0,103.1153821175265,26.288611532432824,577.4402681543418,-6306.664972609231
0,0,0,0,52.95601865552929,26.288611532432824,313.57865157713286,2014.1208312899014
10,0,0,0,50.25472389965452,25.373180126644097,297.9857809620669,1426.4550869573088
20,0,0,0,49.88750780459984,25.09994185309646,300.42474689744125,531.7177489350127
30,0,0,0,50.44951816528989,25.02254166636929,305.9674232788646,-473.34034111416287
40,0,0,0,51.620299201366635,26.288611532432824,318.15450068498745,-280.2164789947338
50,0,0,0,67.19772950754364,27.03643263768866,431.08839176194766,-3029.9297742715357
60,0,0,0,77.31115102245624,28.976791323466585,486.3441965077294,-3713.4902071429037
70,0,0,0,93.53174725581638,28.01822010075255,549.5726572113301,-4659.503563718972
80,0,0,0,74.82115840575048,26.288611532432824,446.10924171416684,-3592.879684399383
90,0,0,0,90.73048756834686,26.288611532432824,512.3623511028625,-4386.684488291029
100,0,0,0,162.3113617064373,33.33481413711483,875.439418281122,-7750.637153230293
0,0,0,0,52.95601865552929,26.288611532432824,313.57865157713286,2014.1208312899014
10,0,0,0,51.48712623400397,26.288611532432824,305.8699823645384,1751.0889139623955
20,0,0,0,50.09958109549723,25.09030821138682,306.51780286295644,527.4024234914248
30,0,0,0,49.594562083560675,26.288611532432824,299.6584166508277,444.3530785130173
40,0,0,0,55.399879173462566,25.348165639549777,347.63041108717306,-1525.6070613156433
50,0,0,0,62.327976376467944,27.039840546102482,408.82580936452035,-2985.565247623489
60,0,0,0,86.07732942469545,27.654798724181912,524.9733959252147,-3678.489864304499
70,0,0,0,98.80020413620008,30.496860210150174,584.9801271365465,-5320.814350572139
80,0,0,0,82.11144684838482,26.288611532432824,486.2029117779793,-4838.268533987831
90,0,0,0,129.17850419778395,30.636934777841788,717.6703390658049,-6728.735176130132
100,0,0,0,170.91702681707645,27.654616306307144,939.6156433337172,-7798.0674325745595
0,0,0,0,52.95601865552929,26.288611532432824,313.57865157713286,2014.1208312899014
10,0,0,0,50.344661166641515,26.288611532432824,300.30768727434616,1560.2855980413942
20,0,0,0,49.72482126446511,26.288611532432824,298.7384616623956,679.3999349027646
30,0,0,0,52.07763118119338,25.248573093032295,324.1550904492876,-775.6943168643942
40,0,0,0,51.14067044059262,25.403897954948903,321.3237642937221,-1645.7208174291677
50,0,0,0,53.950867637312356,26.288611532432824,344.6626898046187,-2086.839794582653
60,0,0,0,85.15326234577884,27.654781729396827,511.3881802689693,-3417.655244818277
70,0,0,0,72.91271218211095,26.288611532432824,448.9721562752987,-3953.9267924094097
80,0,0,0,104.16862282861302,31.539602223818086,620.9480303742666,-5840.703767136283
90,0,0,0,83.13067206541213,26.288611532432824,480.53030213088033,-4390.906889465398
100,0,0,0,208.891103009005,43.29177372037819,1127.474323519291,-8637.337124997952
0,0,0,0,52.95601865552929,26.288611532432824,313.57865157713286,2014.1208312899014
10,0,0,0,51.3290374291241,25.68991348543458,303.7549235993176,1430.106618007525
20,0,0,0,49.67952715998398,26.288611532432824,301.028224787004,676.650393863916
30,0,0,0,51.59451719171261,25.230012606289037,318.64998888406785,-610.7008600703699
40,0,0,0,50.697308572343694,26.288611532432824,310.49353962441324,-928.2683021186394
50,0,0,0,51.57191910501913,26.288611532432824,319.8981600191747,-2035.7389335883718
60,0,0,0,75.05993846501862,26.288611532432824,455.4741265694196,-2963.1219958210245
70,0,0,0,59.52855217412565,26.288611532432824,383.6307293718747,-3923.3978537574467
80,0,0,0,95.25837076511833,27.65482262270754,569.3007493602632,-5730.095615575394
90,0,0,0,88.78828526716886,26.288611532432824,505.8420083862922,-4423.756769612138
100,0,0,0,184.3635353596148,40.03130202913951,1028.3532247244975,-7895.687542079918
0,0,0,0,52.95601865552929,26.288611532432824,313.57865157713286,2014.1208312899014
10,0,0,0,50.5963779183341,25.502494048711682,299.7437291709927,1396.1503742717944
20,0,0,0,49.61646923128309,25.030302200892848,298.4268127851112,513.1887416227578
30,0,0,0,49.67050481871686,26.288611532432824,300.8669766357723,-163.774739065571
40,0,0,0,54.01883293851412,25.09651200960525,337.0619424076377,-1538.234246255346
50,0,0,0,60.01235398784077,26.288611532432824,392.14869342142913,-2061.5338765079723
60,0,0,0,79.37943564226282,28.100804199545085,491.9152533186834,-4103.121234578418
70,0,0,0,97.6739083241294,30.912757150156533,588.3777613730631,-4760.216203517211
80,0,0,0,131.98659482593845,34.35959275321517,761.4740367501736,-5807.75362083803
90,0,0,0,90.88239931754643,26.288611532432824,513.240227403007,-4370.6917567819055
100,0,0,0,73.93440652921106,26.288611532432824,443.52054503374603,-5228.362873899148
0,0,0,0,52.95601865552929,26.288611532432824,313.57865157713286,2014.1208312899014
10,0,0,0,50.03918617815947,25.282863241280467,297.0394743488166,1433.0242211372542
20,0,0,0,49.70184654370685,25.015699980018365,302.33319127820164,386.13358862477696
30,0,0,0,50.75644873415796,26.288611532432824,313.99289011301767,-187.05967027014975
40,0,0,0,52.0927742184018,26.288611532432824,324.7130998437695,-483.45280707490144
50,0,0,0,54.48851443274734,26.288611532432824,339.5574382362006,-1281.9435886289534
60,0,0,0,59.824160290132774,26.288611532432824,378.1114070061465,-2057.011974882077
70,0,0,0,113.55639006755294,29.592848006088843,644.5419504209459,-4647.972226337341
