Pen,B Vmin,B Vmax,B VminVmax,Max PLosses,Min PLosses,Energy Losses,Min Fluxo Subestacao,Max_Cargamento_Trafo_pct
30,0,0,0,83.94617785506816,60.79943579947967,624.6640303540465,1461.2694502342258,7.4531049373604885
40,0,0,0,76.29278718949145,57.03720661379796,575.0479216810503,298.564877875226,6.229184451219631
50,0,0,0,101.65698697767363,51.41390996381204,568.281725047971,-424.44512745391626,9.645734315507438
60,0,0,0,101.65698208987341,48.927181722779146,604.2628277414992,-1695.2094966980912,9.645733541032534
70,0,0,0,101.65698524759206,54.83643264950178,648.7409689832816,-2224.803900535972,9.64573383771474
80,0,0,0,86.04752411175353,51.3955766245019,610.5325060062854,-4225.6365504210335,7.92807952832867
90,0,143,143,116.89088699437666,50.73091072645316,722.7418764752334,-5082.023180152128,9.471938123046563
100,0,0,0,117.39106949341878,50.16322977532903,718.3920913615639,-6473.118123503669,12.061294719473342
0,0,0,0,106.44093926965449,77.95073456232139,844.8968347361584,4463.180573361446,9.69783263185698
10,0,0,0,93.67755798472919,71.44113055039296,723.4712617557674,3921.4081521790167,8.85248887929712
20,0,0,0,101.65700155125639,70.28617133231589,694.1256054135546,3231.3394660392228,9.645735884958054
30,0,0,0,101.65699689921476,62.724308897304034,640.4417393289474,2049.2054027269905,9.645735292067366
40,0,0,0,101.65699810518979,62.24102784134596,641.3650299407117,891.5675466064548,9.645735455726316
50,0,0,0,95.01366952283907,72.88281711691374,755.7462520359696,-796.5308580228449,5.750370744299562
60,0,0,0,101.65698312985995,59.299828306643874,717.2828870172548,-941.0329370330786,9.645733597635415
70,0,147,147,158.41281021519666,59.972642122295085,956.9282195090573,-3594.957739713989,6.725551695861498
80,0,299,299,157.82982683841865,54.7062408599323,923.607657151115,-4708.64220456043,8.759905273996104
90,0,284,284,198.97504683646395,64.8891795886617,1172.8828511524227,-4649.360472987004,9.645733065531916
100,0,390,390,172.768134190705,64.58905422120043,1017.0649914954893,-5136.56151717622,9.645731948539124
0,0,0,0,106.44093926965449,77.95073456232139,844.8968347361584,4463.180573361446,9.69783263185698
10,0,0,0,101.65701281122935,73.25204169810233,773.4391364091815,3991.261399872442,9.645736734922064
20,0,0,0,101.65700708280762,69.53762634739184,688.5674948333575,3230.1466314584586,9.645735995158756
30,0,0,0,101.65699871870794,61.146605212811565,629.6280446614116,2049.997626534409,9.645735245184621
40,0,0,0,101.65698704992033,63.17207732511926,663.9225290929886,1246.3263414886417,9.645734507176167
50,0,0,0,101.65699610865065,61.94656806150776,635.0319444855542,954.6304484489087,9.64573490184245
60,0,0,0,101.65698379633422,49.76555604713043,560.7670243961629,-987.9195910812316,9.64573402191565
70,0,0,0,101.65698851988732,51.45128113639407,560.7548286941314,-717.9630413296287,9.64573428511779
80,0,197,197,132.82958849970262,48.6073859657562,787.251042912775,-4824.209673078258,8.971810737448772
90,0,136,136,149.99994367965704,47.747577050684534,854.1586409678043,-5940.942254454062,11.032085356625384
100,0,0,0,101.65698098576796,54.618113281850206,678.6002168036382,-3519.583095169261,9.645733540514327
0,0,0,0,106.44093926965449,77.95073456232139,844.8968347361584,4463.180573361446,9.69783263185698
10,0,0,0,94.72631724251862,70.2946509257607,721.6768762639579,3944.0687745603605,8.984777104498592
20,0,0,0,101.65700682644312,72.01359443252535,708.692361512871,3230.473499034854,9.64573602057825
30,0,0,0,101.65699943167755,64.33605419221452,655.9157048194782,2470.947721873936,9.645735539502596
40,0,0,0,101.65699127788275,56.77875133570269,605.1315004397161,1773.6768469625745,9.645735119383323
50,0,0,0,101.65698477612938,55.452758510419486,589.711838806013,781.9231323845373,9.645734541554482
60,0,4,4,144.12359308053325,59.56403045462601,896.7185529915027,-1668.7762222987935,5.070509027935163
70,0,0,0,101.65698066553011,50.72976894821076,566.3893659398095,-1065.297269007105,9.645733722976725
80,0,0,0,101.65697937190691,48.49772744785054,577.2409954623156,-1705.3326069437833,9.645733247044868
90,0,0,0,102.48554137310363,49.01232567977385,704.3241988953731,-3632.969356598649,9.645732159269533
100,0,0,0,118.35017048275283,48.77992753100636,759.3232343529257,-6079.654073676995,11.30982971150694
0,0,0,0,106.44093926965449,77.95073456232139,844.8968347361584,4463.180573361446,9.69783263185698
10,0,0,0,101.65701315154976,77.95073456232139,785.5905324236944,4138.496790136127,9.64573669685769
20,0,0,0,101.65700392047815,72.4387805236374,710.3002817245945,3486.9107723248612,9.645736050687173
30,0,0,0,101.65700192484309,62.81433764238137,644.3972875389129,2013.3455430170545,9.645735514287985
40,0,0,0,78.43236953669098,58.03451254406233,603.4204975483814,600.0000440400859,6.574716691350642
50,0,57,57,147.9738452077584,65.23164006142461,943.1535610007298,-993.8946788471266,5.9424048857951375
60,0,0,0,101.65699105771395,62.03089962050922,692.9940804458839,268.622689263979,9.64573440898352
70,0,0,0,101.65697302805727,50.721853391975834,577.1508302234463,-1055.2019553054542,9.64573321525905
80,0,209,209,177.40720636140676,77.95073456232139,1077.0787608668106,-3040.0368026084193,9.645732420594781
90,0,436,436,166.61427850549268,56.914925841927854,1009.2719149023642,-5037.7256958450025,9.6457322385013
100,0,350,350,180.12629566761618,68.85577205333803,1060.6920050039676,-5136.624116519476,9.645732208287363
0,0,0,0,106.44093926965449,77.95073456232139,844.8968347361584,4463.180573361446,9.69783263185698
10,0,0,0,93.10742668104731,70.74284736720105,711.0930212851143,3920.1950312102263,8.851867123152358
20,0,0,0,91.2601246791667,70.19792279114668,685.2652648896149,2968.2787671493925,8.261117635938726
30,0,0,0,101.65700026590234,68.6852149964114,683.5895780307397,2467.7775920712984,9.645735628539878
40,0,0,0,101.6570016432063,64.61718434876,657.8979427476985,1768.0092157675963,9.645735788140106
50,0,0,0,101.65698966687627,56.5180102687049,596.861444529481,950.5442341263566,9.645734802489242
60,0,0,0,101.6569873917718,61.422722303373725,679.1655364042681,-36.720454879434314,9.645734245882577
70,0,0,0,101.6569794426643,55.31071389115495,695.6546476460499,-1912.6007344770182,9.645733045188894
80,0,296,296,197.6664518249024,67.04228965735909,1185.7750416748095,-3965.3244423537676,9.645732850696197
90,0,135,135,115.91000200460216,58.64154583039608,782.1605853984521,-2436.7970655391673,9.645733299865949
100,0,387,387,151.28566075502704,57.814942073684385,921.0806394986319,-4739.985023029772,9.645732058295044
0,0,0,0,106.44093926965449,77.95073456232139,844.8968347361584,4463.180573361446,9.69783263185698
10,0,0,0,94.44362328731602,71.17620525360773,728.0395577003275,3990.5544265389162,8.932691131560249
20,0,0,0,90.27606205237237,69.57409125247443,681.2567451479048,2971.901125220308,8.260775386446511
30,0,0,0,101.65700847225874,75.99736093196097,740.322278928965,2610.970382879236,9.64573642012571
40,0,0,0,76.90369367189454,52.5627983342837,526.006313237721,585.3377685167371,6.570913175708171
50,0,0,0,101.65698928261477,60.05703550955541,640.398932277807,81.20613813678987,9.645734246946288
60,0,0,0,81.9622444103048,59.186311205203744,623.8166404000879,-1762.1263413109084,5.054053468350242
70,0,0,0,101.65698514912292,55.30037918020496,603.112970696584,-1064.6994800436187,9.645733942087606
80,0,0,0,101.65698832854687,53.94873326726979,589.2725345142147,-1428.9625024068766,9.645734208043816
90,0,143,143,118.52401121714105,46.321496511862975,749.3055367007439,-4711.55239680378,9.645732528090718
100,0,0,0,101.65697599407208,50.02145454558262,654.8084328713429,-3563.829299303342,9.645732799105824
0,0,0,0,106.44093926965449,77.95073456232139,844.8968347361584,4463.180573361446,9.69783263185698
10,0,0,0,101.65700683924305,71.10951689263749,748.9205771469514,3991.76747070188,9.645736391136115
20,0,0,0,101.65700447408156,72.26481877134425,711.3951561739133,3484.770173659247,9.645736132045837
30,0,0,0,83.43194511436685,60.27397863091077,595.2106888662436,1604.9978054334824,7.279177085486414
40,0,0,0,101.65698733397335,62.346971062987535,645.3671163063268,1240.0315811635019,9.645734556005301
50,0,0,0,82.97176272302956,55.379343042041775,619.6207325070585,-741.3433568028413,5.637252378313185
60,0,0,0,79.6897067574606,53.24101318147145,585.798833955686,-2266.269903829156,4.404580201005434
70,0,65,65,136.81303454999914,55.875786466487405,842.2160532958916,-3028.182460626875,5.688765376108649
80,0,347,347,161.30758874979827,52.172901925241945,930.9076366298818,-4793.660623312985,8.905699473877666
90,0,0,0,101.65698138864097,53.04477012741257,631.9103857349587,-2486.886650776999,9.645733538275078
100,0,0,0,122.41309566123817,46.694684601558585,730.934252483108,-7397.025135949883,13.739875886057021
0,0,0,0,106.44093926965449,77.95073456232139,844.8968347361584,4463.180573361446,9.69783263185698
10,0,0,0,101.65700836323823,77.95073456232139,771.8319444040526,4251.4410430856815,9.645736562725697
20,0,0,0,101.65699943210961,65.13480231089903,669.8921122469264,3010.730375669228,9.64573585749294
30,0,0,0,76.89496567766115,52.61532162759522,528.5363987420106,1378.963164060793,7.010305019800213
40,0,0,0,101.65698632167539,57.444583317066936,608.9668154425301,1170.405408323556,9.64573447238846
50,0,0,0,101.65698735320343,62.86099194156591,736.2782967305883,-31.849122590750834,9.645733990001188
60,0,126,126,119.16961607150984,56.64529831132307,777.5042997787475,-2213.0078069805386,4.417235898533685
70,0,0,0,101.65698543685392,50.35759632175028,563.2270074440485,-949.3891495659747,9.645734127683733
80,0,0,0,106.25441223310452,58.52864337568829,746.4468338462557,-1672.2096633960325,9.645733191502748
90,0,142,142,153.17552196804039,67.04266037565823,957.9062856716782,-2489.650454619563,9.645733246405234
100,0,544,544,176.13171403583303,52.31035654191728,982.9434815539645,-7311.1436115790275,13.512125527480265
0,0,0,0,106.44093926965449,77.95073456232139,844.8968347361584,4463.180573361446,9.69783263185698
10,0,0,0,101.65701413977916,77.95073456232139,797.0323225936315,4295.769795239085,9.6457367850714
20,0,0,0,101.65700070677588,67.70537368581054,679.9785068700214,3211.434845220974,9.645735821377057
30,0,0,0,101.65699620706226,63.21426636272901,647.443747631406,2014.5740150360195,9.645735275898
40,0,0,0,101.65699277638386,61.90985760862322,632.2347037165435,1716.8918713671217,9.64573483604785
50,0,135,135,154.90202055887923,77.95073456232139,1008.4101240735,22.230345070812007,9.645733937680996
60,0,0,0,101.65698549347319,50.991377403441874,571.0007546670032,-990.5318330173585,9.645734118174257
70,0,0,0,101.65698118970383,50.62404116338238,644.59191613599,-2749.2730398281315,9.645733621528061
80,0,0,0,105.05610952804732,52.71783347351663,725.8662380707518,-2766.5104921723355,9.64573278245193
90,0,0,0,101.65697987897063,49.4945450278485,615.0829417909422,-2474.2268983644844,9.645733244074199
100,0,0,0,101.65697998878143,49.53252386038951,566.2107497818417,-3557.2311733948954,9.645733606331806
0,0,0,0,106.44093926965449,77.95073456232139,844.8968347361584,4463.180573361446,9.69783263185698
10,0,0,0,101.65701387850802,77.95073456232139,794.7828911853018,4250.968705192892,9.645736792137898
20,0,0,0,89.89702032056968,64.96530438006319,644.3225810800462,2872.2931688337558,8.326646157735015
30,0,0,0,82.91999496741718,60.01859609118843,589.2123975912345,1611.6249523549523,7.339390302774515
40,0,0,0,97.06394600307571,60.12323867246012,702.4940300817553,333.2335110633073,6.236572563969674
50,0,0,0,101.65698456453241,59.0255422399864,655.5545315386931,94.17252571370595,9.645733907579853
60,0,0,0,101.65698120408828,50.49788640434239,632.1719126296816,-1692.640510764873,9.645733627608287
70,0,145,145,217.12654752817636,77.95073456232139,1265.3079241310352,-1999.9599929593303,9.645732911722689
80,0,63,63,187.9186264804784,77.95073456232139,1128.5120905468827,-3032.266160503832,9.645732922998395
90,0,141,141,130.80607579014796,62.85503305409422,854.2370199242702,-4034.135472788434,9.64573278874817
100,0,0,0,101.65699284146056,55.123668800357386,607.6131315920584,-3101.076292444715,9.645734225293525
0,0,0,0,106.44093926965449,77.95073456232139,844.8968347361584,4463.180573361446,9.69783263185698
10,0,0,0,101.65701149321798,77.95073456232139,781.608538604056,4296.161480492153,9.645736625866203
20,0,0,0,101.65700798231045,75.53962126826174,732.1761200531229,3483.5599508248806,9.645736327793378
30,0,0,0,81.40186009800202,59.80013445254528,586.4259706665349,1618.8345551479697,7.338885221396996
40,0,0,0,79.4307307044985,56.14620797039556,579.4961777129045,396.75335975850027,6.797247062481918
50,0,0,0,101.65698910789196,54.65607458539776,579.8801937303576,-722.940301382887,9.645734744597103
60,0,0,0,96.2225500418187,53.07443010197451,663.5056383135937,-2172.512646742749,5.278234178270153
70,0,142,142,212.90604942736104,77.95073456232139,1248.8084115135368,-1793.5159130161878,9.64573300265104
80,0,17,17,149.09251263989776,54.905851725189116,916.980789772052,-3676.6889764660355,9.645733010731664
90,0,0,0,101.6569846009854,54.730026845099005,709.4708368284583,-2453.1410420704683,9.645733326226408
100,0,543,543,316.05134091854194,75.97613325065223,1753.00653384916,-6401.552281041978,11.79260999114012
0,0,0,0,106.44093926965449,77.95073456232139,844.8968347361584,4463.180573361446,9.69783263185698
10,0,0,0,101.65701015508552,77.95073456232139,779.8978486445133,4122.544339976545,9.645736637825145
20,0,0,0,101.65700251471014,70.98010039913113,697.4197596296552,3265.2581285921206,9.645735895088002
30,0,0,0,101.65700996408104,75.72546807604826,747.0603710996993,2033.0876075838205,9.645736407755736
40,0,0,0,101.65698974297197,55.79304469729795,604.9414779866509,652.8734091870197,9.645734585589757
50,0,0,0,70.94545064130487,47.55603509390663,519.8159761255727,-1132.9174188626428,5.183859877700432
60,0,0,0,101.65698182128031,60.82634350349106,730.9476674258719,-893.843884672465,9.645733647093666
70,0,143,143,127.38044526095834,51.962431372022635,785.5359394527528,-3702.692938563087,6.92140438360207
80,0,134,134,116.06113146126818,57.380942762396025,788.5011727605888,-2754.41738387471,9.645732890155097
90,0,0,0,101.65697846523764,51.06369505131251,614.2450435226682,-2568.0302013566466,9.64573320095614
100,0,551,551,250.51109614697802,64.92207385185199,1397.034306212463,-6467.705039166175,11.90106070627199
0,0,0,0,106.44093926965449,77.95073456232139,844.8968347361584,4463.180573361446,9.69783263185698
10,0,0,0,101.65701090561855,77.95073456232139,775.3736180034508,4295.95863193526,9.645736623969462
20,0,0,0,101.65700169609164,70.24055929133702,694.3853471104451,3264.0601569775727,9.645735938186922
30,0,0,0,81.6177013894483,54.29607193180183,546.0676131452873,1452.1464945803161,7.449651265945505
40,0,0,0,77.4194837164955,57.14290256746629,562.1092253607718,605.1661316663192,6.651567707122695
50,0,0,0,105.57886520983358,57.790792091733195,751.1263786606478,-378.24735630259755,9.645733994179578
60,0,0,0,83.66238192785441,52.0118398379927,605.1950968696004,-1751.767857308998,4.935049533207513
70,0,0,0,101.6569959114845,56.45207158894425,620.6468093064627,-2256.0589222084004,9.645734721461459
80,0,140,140,132.36030144554942,62.821259913201516,864.5173954590782,-1744.2448398086074,9.645733168783838
90,0,229,229,216.2058859470294,63.9030674924652,1243.132582869546,-5108.3344687182625,9.485908769122968
100,0,353,353,150.66799869991712,50.10325948397361,909.4500914371126,-6449.25460624841,11.953248552786434
0,0,0,0,106.44093926965449,77.95073456232139,844.8968347361584,4463.180573361446,9.69783263185698
10,0,0,0,101.6570160485015,77.95073456232139,811.3237479984422,4122.4594722727725,9.645736879739893
20,0,0,0,101.65700394660139,66.06887414462084,676.6741234772742,3117.717493694072,9.645735818904868
30,0,0,0,78.41512105059398,57.207731949010494,563.4744937563269,1383.0634850269282,7.012378468589031
40,0,0,0,78.53527893463038,57.65168501380442,614.565913495981,612.5992082052434,6.575388295197347
50,0,0,0,101.65698534810149,50.80895843303438,576.7949790996091,-697.3052987958249,9.645734164340416
60,0,0,0,101.6569861539142,56.95937990302395,682.7734638126643,-948.9419248740317,9.645733789986814
70,0,143,143,130.85375710572143,54.66069366276486,824.3556186325219,-3085.3470931874253,5.789527052214429
80,0,38,38,102.28357347418513,57.264075237407,732.8041430175163,-3131.234713039494,9.64573331592313
90,0,141,141,137.11479072301347,62.76107732791361,881.8847533185719,-2502.4663245679403,9.645733121100065
100,0,489,489,180.70366589606007,56.74409136443639,1067.5182005697213,-6417.130990635779,11.884282564305646
0,0,0,0,106.44093926965449,77.95073456232139,844.8968347361584,4463.180573361446,9.69783263185698
10,0,0,0,101.65700909474843,71.66859541664954,744.1307899491652,4052.287218308068,9.645736468907755
20,0,0,0,101.65700721378275,74.12186936970456,721.2472178866294,3577.451014591341,9.645736132669917
30,0,0,0,80.85649815350195,60.430642084865575,613.3066732335474,1621.2573169598095,7.280618032623794
40,0,0,0,101.65700130425463,61.45561089295148,641.1648446136903,1701.5792667186238,9.645735563831252
50,0,0,0,101.6569930444714,56.0714383452612,597.1336657596999,-720.8732464188448,9.645734703184717
60,0,0,0,101.6569833975397,53.555988974743364,640.681648027826,-957.4240635892402,9.645733685835808
70,0,0,0,94.5744798943859,56.19469208553095,673.3914677439765,-3708.166157906938,6.980645412960971
80,0,237,237,159.5133315163655,53.75486980888669,935.1200273363752,-4801.5694676840385,8.935272172817356
90,0,0,0,101.6569779092767,51.737139081610266,631.0237498313919,-2107.9890347573432,9.645733265478302
100,0,460,460,263.9692614113288,59.95016294521163,1419.4401231020843,-6289.4491365739605,11.644273233259964
0,0,0,0,106.44093926965449,77.95073456232139,844.8968347361584,4463.180573361446,9.69783263185698
10,0,0,0,101.65700932291212,70.89267556393288,740.282163173567,3991.1126919892276,9.645736424586332
20,0,0,0,101.65700358279818,64.71589651043334,657.5933724887996,3007.38834329231,9.645735857209432
30,0,0,0,81.76609101320334,59.25379458659418,588.5451973781683,1610.323690585286,7.278668365295628
40,0,0,0,87.52321077013222,58.96943639309174,662.5886093433874,415.8415030329017,6.8009385525778425
50,0,0,0,101.65698839437971,53.19921053316585,591.276237212197,-415.45465260048815,9.645734241083932
60,0,0,0,101.6569837393358,56.20050771665746,656.4834610168248,-767.0409299102063,9.645733603586276
70,0,0,0,101.65697471182058,53.10314144968514,698.8909832798175,-2124.411746876944,9.645733049295602
80,0,132,132,110.1122759734187,47.53694967333016,671.5371844747445,-4059.052426899826,7.590002653304412
90,0,80,80,105.56633975132127,47.22323606780453,708.3988757918573,-5118.8314181279475,9.645732925104772
100,0,553,553,280.97809518906917,76.17586481960316,1575.7689872847259,-6303.648672894327,11.628071587838159
0,0,0,0,106.44093926965449,77.95073456232139,844.8968347361584,4463.180573361446,9.69783263185698
10,0,0,0,101.65700841817308,77.7745073651474,764.0950694540851,4265.734327591611,9.64573652724997
20,0,0,0,101.65700449706578,72.36750642252932,711.7097708095492,3485.124954358309,9.645736105677843
30,0,0,0,81.14940509659019,58.49584372061725,575.6347050769109,1617.0686793881628,7.338405787592175
40,0,0,0,101.65698787279966,57.46512883241692,602.7656117741152,1233.8314778730548,9.64573460829794
50,0,0,0,91.9703409561971,58.24014525723425,662.3815577273558,-713.488233780443,5.743517467714564
60,0,2,2,127.32228959378233,57.902479399404434,818.7203496459545,-2132.6926044443776,5.284943053186724
70,0,0,0,101.65697807629677,58.63628687639093,715.0955646350599,-666.6482825750631,9.645733590014554
80,0,0,0,101.65697253782001,50.60432589234411,640.3323070786208,-2800.618934196569,9.645732818092618
90,0,135,135,114.86448374605861,54.93961494504341,774.50886441756,-3627.302189674676,9.645732535738688
100,0,0,0,112.96347167288845,57.12372833617666,771.4691593100395,-5237.324094413934,9.772894923623099
0,0,0,0,106.44093926965449,77.95073456232139,844.8968347361584,4463.180573361446,9.69783263185698
10,0,0,0,101.65700831068192,77.50697477082791,761.8244635644902,4139.6959129933575,9.645736432222131
20,0,0,0,101.65701381665424,77.95073456232139,787.1945962545084,3512.5710675357755,9.645736723566484
30,0,0,0,101.6570012442924,63.6256577411766,652.0772769679965,2094.6943176729196,9.645735621887045
40,0,0,0,74.04677705315792,55.3752730061224,562.8965797081853,305.7839725066962,6.229010711874769
50,0,0,0,71.04993000221117,51.49025642271105,546.3843975641787,-745.4123143622996,5.633981323107458
60,0,0,0,101.65698556521298,54.73944259799492,593.5900385420485,-940.397796128728,9.645734034615348
70,0,250,250,280.4372696337048,81.07730663351444,1596.498929182798,-3469.6373247143647,6.445997086072722
80,0,0,0,101.65698032939385,52.68711252661739,654.934497477714,-2796.5364200299614,9.645733213933735
90,0,171,171,141.4696719762279,55.6535376699958,875.3281196845702,-5204.557100634769,9.703015978900225
100,0,0,0,101.65697645934604,50.96589992790231,692.3434526048683,-3037.742854189545,9.645732865831523
0,0,0,0,106.44093926965449,77.95073456232139,844.8968347361584,4463.180573361446,9.69783263185698
10,0,0,0,101.6570118783575,77.95073456232139,787.4244704455062,4265.154464736158,9.645736725511671
20,0,0,0,101.65700267256933,70.43403054537853,695.5534466124255,3263.825899831918,9.64573588168901
30,0,0,0,101.65699830867496,62.690527251199015,648.2779505748806,2469.0671440338083,9.645735471930777
40,0,0,0,95.25860718850527,62.755236971676304,704.8047242617668,635.9310952760792,6.659343680170501
50,0,0,0,72.96688578896851,53.92570893480057,544.0309882539511,-746.0281730714515,5.735768455740629
60,0,0,0,92.37908191916227,49.39762687269647,616.2883217878517,-2230.047276785125,4.409033173902703
70,0,0,0,101.65697762033885,51.23324693978255,635.7924434583523,-2144.408312818105,9.645733212267576
80,0,0,0,101.65697933456184,50.01664220433983,651.9337254298335,-3139.439759215834,9.645732966808168
90,0,4,4,123.94019612536432,50.459172367836096,760.2110879614526,-5999.665691430809,11.19509901626716
100,0,562,562,274.77236089936224,62.901256913871904,1486.3993428866231,-7320.673238783068,13.521901434308356
0,0,0,0,106.44093926965449,77.95073456232139,844.8968347361584,4463.180573361446,9.69783263185698
10,0,0,0,96.22303828657857,72.9266296148092,759.1240088799776,3990.5124086346973,8.93493728814962
20,0,0,0,90.07359586975295,67.42817347096972,672.8552061097266,2966.9532514754237,8.223815334098306
30,0,0,0,101.65699733043448,58.92346648046909,616.6991037303878,2011.989144664762,9.64573531783137
40,0,0,0,101.65699257357592,58.021804043353406,648.7824371909677,921.5847715596273,9.645734601174118
50,0,0,0,101.65699062194403,58.516527274955315,616.5648382566209,764.9279762081335,9.645735168056504
60,0,37,37,119.18128520609766,60.153706322326066,825.2549637388461,-1665.0991770449114,9.645733915420358
70,0,0,0,101.6569730074983,45.92578351839786,593.9550312174584,-2205.806099612048,9.645732870172388
80,0,0,0,116.71667098806506,49.40162180256438,732.661130609281,-4156.650070538809,7.762569957489239
90,0,0,0,101.6569908503619,56.43214495614264,625.6525934799515,-2590.4958399306734,9.645734250282164
100,0,167,167,133.90719884882702,61.29819485394998,859.3594672572558,-5284.792855095152,9.83152535979839
0,0,0,0,106.44093926965449,77.95073456232139,844.8968347361584,4463.180573361446,9.69783263185698
10,0,0,0,101.6570108317733,77.95073456232139,770.8402331408222,4251.109409737712,9.645736545974195
20,0,0,0,101.6569992021982,69.89932490247853,692.9872052772089,3263.3403029288065,9.645735872409912
30,0,0,0,101.65699446786053,53.46271801513716,566.8324545101701,1848.504365217705,9.645735177229918
40,0,0,0,101.65699271808639,59.5253623420336,674.4264249784359,925.0059794501764,9.64573473562532
50,0,0,0,82.69481984756277,52.70576002602462,607.1600074712022,-1062.3300760100005,5.928018499573973
60,0,0,0,101.65698564447999,62.083336124202745,706.1419778724239,-27.56643140229315,9.645734036633028
70,0,12,12,120.05207850907804,53.16836856067017,789.7573858257185,-2702.4761019003595,9.645733145598868
80,0,0,0,101.65699070750959,56.29498221165471,601.7660003710082,-1747.892228011337,9.64573457905031
90,0,0,0,132.68817467857252,49.42891356334914,789.4479316502452,-5873.587401582113,10.927802063303787
100,0,141,141,154.141093025043,64.50950420636896,941.7786402669454,-2990.3702691996564,9.645733021644352
0,0,0,0,106.44093926965449,77.95073456232139,844.8968347361584,4463.180573361446,9.69783263185698
10,0,0,0,101.65700941846593,77.95073456232139,770.6872989109236,4250.8486619117775,9.645736578115153
20,0,0,0,101.65700626709435,74.1865796527038,724.3065174754265,3574.8078625976736,9.645736218669814
30,0,0,0,81.89890949250227,59.195602383988266,612.1357753092691,1467.3203282164718,7.452477344323867
40,0,0,0,75.5202223575912,53.445403154085554,531.864884379931,289.26974264360337,6.226680102569284
50,0,0,0,71.71307795456666,52.15315393333976,527.9178628290197,-1160.083360391926,5.182280331413307
60,0,134,134,126.13310597976835,58.91571606983545,848.822489253096,-1647.0009325564322,9.645733532461884
70,0,0,0,119.75696191330773,51.97798174627461,784.2128856420084,-3008.8162461421425,9.645733074157901
80,0,0,0,101.65697986843878,52.55514419832014,594.7498644903154,-1408.9336026555059,9.645733621885833
90,0,0,0,101.65698210987034,54.99521435304316,686.203902471125,-2098.4959300504734,9.64573345526894
100,0,148,148,153.77919927485738,45.32051123823988,886.8585899921256,-6008.37386983533,11.142278876157949
0,0,0,0,106.44093926965449,77.95073456232139,844.8968347361584,4463.180573361446,9.69783263185698
10,0,0,0,101.65701126031986,77.95073456232139,775.5276013232349,4296.005755346374,9.645736611110273
20,0,0,0,93.82420191596557,69.06783771333498,707.3738094758978,2870.9652494973056,8.330220785707507
30,0,0,0,101.65699877250292,64.83618789792881,661.6789212819092,2620.412065570216,9.645735552120263
40,0,0,0,101.6569870020685,52.39512977437413,556.5833388309442,642.1905012574214,9.645734547515769
50,0,0,0,91.69960905001165,55.289430729302836,658.5487896196846,-723.0806282699582,5.640889517260197
60,0,0,0,101.65698687538323,56.5290049959081,606.6683636134454,-942.8754101611835,9.645734310045901
70,0,0,0,101.65697886342106,53.3863162825473,594.386669531654,-1054.8567825559219,9.645733560779721
80,0,0,0,101.65698888983619,57.47843702812226,638.8366175218378,-1724.95095765567,9.645734241667046
90,0,0,0,119.6322257517414,49.71456096839533,735.9841882359667,-5997.975450723699,11.159551983132564
100,0,138,138,107.35077305992142,50.16015999427872,724.4965537890355,-5223.243909347407,9.741191869631978
0,0,0,0,106.44093926965449,77.95073456232139,844.8968347361584,4463.180573361446,9.69783263185698
10,0,0,0,93.69491636485922,71.45845329107527,725.6436164619064,3922.0812764740576,8.852579696083984
20,0,0,0,101.65700763683112,74.82940846892151,726.3211048799839,3484.1805005412934,9.645736248812147
30,0,0,0,101.65699577170965,63.0128579335248,646.9125035915499,2017.7709435943975,9.645735264295253
40,0,0,0,74.31027540628692,51.7475439047975,519.0317419061503,606.22734563804,6.649442699710879
50,0,0,0,74.33605602441102,50.72475282691488,560.8102095803114,-1071.0582092194181,5.925771533249367
60,0,141,141,182.12253207303564,77.95073456232139,1126.807256202113,-851.5086697215735,9.645733547204095
70,0,0,0,101.65699058612938,58.03813362972996,623.5546253721349,-705.0268405515737,9.645734319914286
80,0,0,0,101.65698024216917,48.07314638056082,548.7993501200857,-1424.3664858240095,9.645733702494466
90,0,208,208,133.05006839906247,48.56146239346228,777.9260516660568,-5051.733363589194,9.405124480745558
100,0,0,0,101.6569820834526,52.86186464510859,700.1641344002505,-3042.184629054353,9.645733164926456
0,0,0,0,106.44093926965449,77.95073456232139,844.8968347361584,4463.180573361446,9.69783263185698
10,0,0,0,101.6570105215687,77.13345029416824,756.7947022159055,4139.173067501299,9.645736452400259
20,0,0,0,88.65691964399188,64.09352861359085,634.8499399881118,2875.091839382531,8.325946758774458
30,0,0,0,101.65699120936668,62.538752056738794,643.2828335346242,2019.9567493726513,9.645735162986515
40,0,0,0,76.24830619551057,56.70805805651491,558.8221745197544,609.6576631447842,6.651485725329029
50,0,0,0,101.65698698475373,53.0111389378979,577.9872256888759,-425.2048908948467,9.645734296024937
60,0,0,0,101.6569859365503,51.463738200730006,548.7640497474689,-1462.4575761255646,9.645734572619414
70,0,0,0,75.17869270662794,52.82161690564155,564.2597299676452,-3118.4063198340705,5.902095762751585
80,0,143,143,137.2014119662951,51.65959396003981,816.6499650652352,-4034.8681128414883,7.549346047419259
90,0,346,346,289.8680991273531,84.25010352237062,1649.220207418561,-4914.426452720075,9.645732405569566
100,0,377,377,150.04543933802927,49.58746659184281,894.997796321894,-6026.150342293281,11.17092875592123
0,0,0,0,106.44093926965449,77.95073456232139,844.8968347361584,4463.180573361446,9.69783263185698
10,0,0,0,101.6570104683118,71.66543446820889,742.6802198303923,4052.1765968162663,9.645736529423793
